7.812549019607841622e-03,1.593843137254902231e-02,1.144352941176470656e-02,2.039490196078431322e-02,1.953882352941176473e-02,3.381843137254902237e-02,3.550000000000000377e-02,3.071450980392156915e-02,3.715882352941176497e-02,3.492666666666666836e-02,3.715882352941176497e-02,3.769372549019607554e-02,7.795647058823529374e-02,7.425647058823528490e-02,7.872078431372549201e-02,1.053156862745098094e-01,1.056368627450980369e-01,5.108666666666666911e-02,4.494078431372548754e-02,5.638431372549018716e-02,6.476235294117646535e-02,7.314039215686274353e-02,1.016078431372549051e-01,1.041227450980392044e-01,1.133341176470588074e-01,1.144501960784313765e-01,1.177984313725490284e-01,1.214599999999999985e-01,1.195184313725490138e-01,8.961372549019606948e-02,7.593803921568625936e-02,4.885450980392156556e-02,3.936039215686274600e-02,3.967372549019607814e-02,2.791686274509803944e-02,2.680078431372548767e-02,4.163098039215686053e-02,4.104980392156862279e-02,4.577411764705882624e-02,4.496352941176470774e-02,4.327411764705882402e-02,4.244078431372548532e-02,4.718784313725490204e-02,5.891411764705881821e-02,6.477725490196079017e-02,7.679411764705881827e-02,7.733686274509803116e-02,8.096784313725489957e-02,8.571490196078430934e-02,8.794705882352940596e-02,9.017921568627450257e-02,9.212862745098038264e-02,8.766431372549018941e-02,8.766431372549018941e-02,8.878039215686273078e-02,7.928627450980391123e-02,7.622078431372548979e-02,6.895882352941176685e-02,6.896666666666666223e-02,5.415215686274509749e-02,5.386941176470588788e-02,6.395254901960784055e-02,5.218784313725489954e-02,5.442000000000000309e-02,6.139921568627450255e-02,6.336352941176470743e-02,6.113137254901959694e-02,5.723254901960783680e-02,5.834862745098039205e-02,5.779803921568626990e-02,5.556588235294117328e-02,3.406274509803921408e-02,3.517882352941176238e-02,3.154784313725490091e-02,1.898823529411764605e-02,1.813999999999999987e-02,2.346039215686274507e-02,2.709921568627450886e-02,2.317764705882352852e-02,2.346039215686274507e-02,2.205372549019607442e-02,2.316980392156862620e-02,2.511921568627450974e-02,2.791686274509803944e-02,2.791686274509803944e-02,2.428588235294117451e-02,2.316980392156862620e-02,1.953882352941176473e-02,2.179372549019607808e-02,2.431647058823529356e-02,1.788000000000000006e-02,1.144352941176470656e-02,1.201686274509803851e-02,1.201686274509803851e-02,1.173411764705882369e-02
4.181568627450980152e-03,1.173411764705882369e-02,9.761960784313725159e-03,1.339294117647058836e-02,1.367568627450980318e-02,2.317764705882352852e-02,2.540980392156862860e-02,2.986627450980391951e-02,3.126509803921568437e-02,3.127294117647058669e-02,3.295450980392156809e-02,3.544666666666666799e-02,7.404274509803920878e-02,6.950941176470587513e-02,7.453921568627450145e-02,8.936941176470587778e-02,9.192274509803920191e-02,5.220274509803921048e-02,5.108666666666666911e-02,9.782431372549019177e-02,8.824549019607842715e-02,9.547686274509803450e-02,1.584356862745098238e-01,1.519152941176470373e-01,1.499274509803921462e-01,1.515862745098039144e-01,1.532756862745097981e-01,1.563945098039215553e-01,1.578011764705882225e-01,1.340196078431372673e-01,1.458760784313725689e-01,7.874352941176469833e-02,8.019647058823529961e-02,7.853764705882353148e-02,5.698039215686274972e-02,4.914509803921568443e-02,5.698823529411764510e-02,5.835647058823529437e-02,6.504509803921568190e-02,7.404274509803920878e-02,7.235333333333332506e-02,6.645176470588234907e-02,6.839333333333333376e-02,9.050823529411763935e-02,9.102823529411764591e-02,1.083882352941176325e-01,1.094737254901960721e-01,1.105819607843137181e-01,1.155968627450980335e-01,1.111019607843137247e-01,1.293031372549019731e-01,1.410678431372549002e-01,1.293031372549019731e-01,1.293031372549019731e-01,1.312525490196078393e-01,1.390956862745097999e-01,1.340658823529411736e-01,1.192662745098039268e-01,1.179058823529411798e-01,8.994274509803920625e-02,9.641764705882352460e-02,9.782431372549019177e-02,6.896666666666666223e-02,6.950941176470587513e-02,9.188431372549019094e-02,9.548470588235292988e-02,1.447450980392157027e-01,1.419090196078431343e-01,1.469388235294117606e-01,1.522364705882353064e-01,1.525192156862745230e-01,1.539792156862745121e-01,1.545603921568627359e-01,1.523666666666666780e-01,6.727725490196077851e-02,5.500823529411764945e-02,3.544666666666666799e-02,4.166156862745098305e-02,1.788000000000000006e-02,2.656431372549019829e-02,1.985999999999999918e-02,1.872117647058823414e-02,1.731450980392157044e-02,1.535725490196078458e-02,1.842274509803921295e-02,2.346039215686274507e-02,2.093764705882352958e-02,2.570745098039215609e-02,2.122039215686274266e-02,2.179372549019607808e-02,2.348313725490195833e-02,2.180156862745098040e-02,1.536509803921568690e-02,1.087803921568627347e-02,1.201686274509803851e-02
3.065490196078431411e-03,1.397411764705882263e-02,9.479215686274508612e-03,1.171137254901960870e-02,1.199411764705882351e-02,1.700901960784313716e-02,2.261215686274509890e-02,3.153294117647058303e-02,3.264901960784313828e-02,3.519450980392156703e-02,3.911607843137254736e-02,3.321450980392157137e-02,7.347725490196077569e-02,6.782784313725490066e-02,7.090823529411763304e-02,8.936941176470587778e-02,8.633450980392155805e-02,5.276823529411764357e-02,4.913725490196078211e-02,1.000713725490195993e-01,8.626549019607843150e-02,9.855725490196076688e-02,1.631749019607843243e-01,1.518462745098038968e-01,1.568760784313725232e-01,1.633047058823529352e-01,1.574415686274509840e-01,1.518611764705882217e-01,1.490784313725490029e-01,1.434831372549019712e-01,1.469231372549019421e-01,8.709882352941175632e-02,7.230705882352940483e-02,7.623647058823529443e-02,6.504509803921568190e-02,5.918196078431373075e-02,5.694980392156862026e-02,6.476235294117646535e-02,7.537254901960784015e-02,6.503019607843135708e-02,6.754509803921568412e-02,6.977725490196078073e-02,7.452431372549019051e-02,8.541725490196078185e-02,9.322980392156861307e-02,1.088776470588235235e-01,1.105364705882352916e-01,1.127835294117646991e-01,1.155662745098039179e-01,1.177984313725490284e-01,1.258937254901960623e-01,1.407239215686274525e-01,1.289592156862744976e-01,1.289592156862744976e-01,1.289592156862744976e-01,1.412360784313725359e-01,1.323074509803921495e-01,1.177984313725490284e-01,1.066376470588235176e-01,9.044705882352940818e-02,9.159372549019607901e-02,8.993490196078431087e-02,7.175647058823528268e-02,7.733686274509803116e-02,9.269411764705881573e-02,1.007894117647058774e-01,1.452109803921568520e-01,1.432003921568627547e-01,1.476647058823529202e-01,1.529623529411764937e-01,1.577094117647058757e-01,1.473968627450980284e-01,1.393015686274509668e-01,1.497058823529411609e-01,7.956901960784312777e-02,6.532784313725489844e-02,3.852705882352940731e-02,4.695921568627450804e-02,2.320823529411764757e-02,3.724352941176471005e-02,2.493607843137254920e-02,1.904235294117646859e-02,1.371411764705882455e-02,4.747058823529411511e-03,1.144352941176470656e-02,2.572313725490196074e-02,2.431647058823529356e-02,2.430078431372548892e-02,2.066980392156862745e-02,2.122039215686274266e-02,2.571529411764705841e-02,2.348313725490195833e-02,1.312509803921568623e-02,1.144352941176470656e-02,1.087803921568627347e-02
1.173411764705882369e-02,1.957725490196078610e-02,9.761960784313725159e-03,1.059529411764705865e-02,1.199411764705882351e-02,2.261215686274509890e-02,2.317764705882352852e-02,2.715882352941176303e-02,3.721921568627450938e-02,3.913098039215686524e-02,2.930078431372548989e-02,2.538705882352940840e-02,4.860313725490195830e-02,4.269372549019607305e-02,4.995568627450980292e-02,7.232274509803920948e-02,5.639921568627451198e-02,7.125999999999999002e-02,6.834862745098038705e-02,1.507176470588235118e-01,1.598223529411764432e-01,1.629325490196078252e-01,1.596290196078431478e-01,1.699713725490196170e-01,1.470545098039215404e-01,1.588278431372548982e-01,1.511913725490195981e-01,1.696141176470588041e-01,1.718462745098039146e-01,1.626050980392156897e-01,1.466674509803921334e-01,1.341078431372549062e-01,1.296584313725490101e-01,1.225250980392156713e-01,9.551607843137253917e-02,8.913921568627450331e-02,1.028823529411764665e-01,9.056627450980392346e-02,1.040352941176470591e-01,9.690549019607841430e-02,1.033568627450980326e-01,9.638470588235294179e-02,9.863176470588233546e-02,1.112368627450980307e-01,1.104105882352941076e-01,1.428686274509803622e-01,1.464541176470588180e-01,1.382827450980392003e-01,1.374494117647058755e-01,1.503756862745098122e-01,1.694180392156862669e-01,1.427627450980392121e-01,1.401874509803921476e-01,1.698784313725490436e-01,1.480533333333333146e-01,1.524572549019607703e-01,1.591090196078431274e-01,1.506556862745097869e-01,1.528729411764705726e-01,1.528729411764705726e-01,1.603878431372548763e-01,1.645545098039215559e-01,1.720992156862745093e-01,1.640784313725490162e-01,1.621886274509803938e-01,1.638701960784313683e-01,1.663403921568627486e-01,1.685129411764705598e-01,1.623521568627450673e-01,1.629176470588235282e-01,1.570694117647058741e-01,1.521737254901960879e-01,1.635803921568627362e-01,1.490188235294117591e-01,1.163996078431372427e-01,1.277666666666666673e-01,3.351215686274509886e-02,4.247215686274509461e-02,2.596745098039215591e-02,2.601215686274509567e-02,1.790196078431372656e-02,1.673411764705882293e-02,1.166666666666666546e-02,1.279764705882352818e-02,1.284235294117647141e-02,8.095294117647058169e-03,1.508313725490196058e-02,1.477686274509803707e-02,1.311019607843137355e-02,1.171137254901960870e-02,1.059529411764705865e-02,1.173411764705882369e-02,1.397411764705882263e-02,1.789568627450980470e-02,1.565568627450980577e-02
6.696470588235294182e-03,1.565568627450980577e-02,9.761960784313725159e-03,1.171137254901960870e-02,1.311019607843137355e-02,2.261215686274509890e-02,2.317764705882352852e-02,2.235137254901960885e-02,2.765686274509803616e-02,3.214392156862744959e-02,2.430078431372548892e-02,2.150313725490195921e-02,4.803764705882352520e-02,4.574431372549019048e-02,5.358666666666667133e-02,6.757490196078430600e-02,6.366117647058823492e-02,6.029803921568627212e-02,6.817019607843137485e-02,1.636686274509803751e-01,1.558239215686274548e-01,1.621929411764705675e-01,1.710776470588235010e-01,1.609254901960784356e-01,1.583011764705882229e-01,1.520309803921568725e-01,1.722505882352941275e-01,1.739031372549019738e-01,1.680478431372549042e-01,1.865921568627451066e-01,1.778843137254901841e-01,1.262466666666666737e-01,1.194819607843137232e-01,1.326768627450980453e-01,7.943529411764706227e-02,8.687568627450979741e-02,9.739647058823529269e-02,1.063101960784313682e-01,1.007447058823529307e-01,1.024568627450980346e-01,9.962862745098038930e-02,1.035274509803921494e-01,1.082596078431372483e-01,1.152388235294117547e-01,1.191525490196078257e-01,1.392952941176470449e-01,1.389819607843137128e-01,1.406407843137254809e-01,1.560137254901960702e-01,1.456556862745097825e-01,1.476050980392156764e-01,1.490039215686274621e-01,1.523670588235294110e-01,1.501647058823529224e-01,1.507450980392156803e-01,1.581435294117647106e-01,1.595870588235294152e-01,1.473619607843137114e-01,1.586898039215686174e-01,1.618768627450980213e-01,1.680611764705882138e-01,1.685898039215686095e-01,1.682709803921568492e-01,1.962443137254901993e-01,1.746650980392156771e-01,1.875678431372549138e-01,1.758321568627451148e-01,1.750356862745097997e-01,1.719537254901960521e-01,1.864541176470588257e-01,1.718219607843137209e-01,1.561486274509803762e-01,1.446141176470588097e-01,1.614470588235294157e-01,1.147776470588235398e-01,1.140666666666666773e-01,4.665215686274509083e-02,3.041686274509803820e-02,2.538705882352940840e-02,2.458352941176470546e-02,2.011921568627450876e-02,1.758235294117646910e-02,1.223215686274509682e-02,1.504470588235293921e-02,1.480666666666666589e-02,1.369058823529411759e-02,1.565568627450980577e-02,1.311019607843137355e-02,1.311019607843137355e-02,1.282745098039215700e-02,1.451686274509804073e-02,1.173411764705882369e-02,9.219215686274508798e-03,9.219215686274508798e-03,9.219215686274508798e-03
3.065490196078431411e-03,1.173411764705882369e-02,7.812549019607841622e-03,1.282745098039215700e-02,1.367568627450980318e-02,2.261215686274509890e-02,1.925607843137254818e-02,2.482156862745097878e-02,2.482156862745097878e-02,2.571529411764705841e-02,2.520235294117647087e-02,1.900313725490196046e-02,5.195921568627451248e-02,4.741098039215686094e-02,5.165215686274509527e-02,8.579098039215686533e-02,1.089239215686274437e-01,1.517250980392156889e-01,1.373345098039215617e-01,7.354274509803920834e-02,6.111725490196077970e-02,7.440588235294118280e-02,8.985215686274508617e-02,1.046588235294117486e-01,7.363215686274510174e-02,9.072784313725490435e-02,4.514058823529411568e-01,4.808784313725490422e-01,4.975203921568627230e-01,4.793772549019608697e-01,4.593698039215686202e-01,1.431674509803921580e-01,1.247992156862745006e-01,1.185631372549019458e-01,7.442078431372547986e-02,8.756039215686273192e-02,1.793372549019607853e-01,1.607254901960784577e-01,1.375015686274509707e-01,1.541796078431372508e-01,1.479803921568627334e-01,1.638662745098038998e-01,1.492505882352940794e-01,1.494956862745098203e-01,1.483568627450980171e-01,1.573388235294117532e-01,1.598686274509803773e-01,1.553658823529411870e-01,1.595247058823529296e-01,1.622925490196078235e-01,1.659235294117646919e-01,1.662360784313725581e-01,1.545843137254901967e-01,1.459980392156862705e-01,1.532898039215686015e-01,1.134980392156862694e-01,1.091827450980392133e-01,8.006078431372548598e-02,5.760627450980391334e-02,3.833168627450980193e-01,3.988498039215686575e-01,4.055713725490195931e-01,4.368576470588235727e-01,4.532462745098039814e-01,4.509105882352941741e-01,4.372176470588235442e-01,4.894772549019608121e-01,4.884717647058823276e-01,4.699541176470588000e-01,1.843349019607843087e-01,1.514011764705882057e-01,1.248819607843137114e-01,1.245843137254901978e-01,1.273670588235294165e-01,1.371674509803921527e-01,1.565694117647058736e-01,6.395882352941176241e-02,5.840274509803921460e-02,2.622039215686274710e-02,2.148823529411764480e-02,2.346039215686274507e-02,1.926392156862745050e-02,1.843843137254901760e-02,1.144352941176470656e-02,1.257450980392156928e-02,1.062509803921568574e-02,8.675686274509803939e-03,1.227686274509803832e-02,1.059529411764705865e-02,1.087803921568627347e-02,1.565568627450980577e-02,1.314078431372549087e-02,2.514901960784313596e-03,1.398823529411764638e-03,1.398823529411764638e-03
3.065490196078431411e-03,1.370627450980392223e-02,8.095294117647058169e-03,1.536509803921568690e-02,1.284235294117647141e-02,2.431647058823529356e-02,1.925607843137254818e-02,2.453882352941176223e-02,2.344549019607843066e-02,2.488980392156862897e-02,2.463686274509804125e-02,2.206862745098039230e-02,4.802980392156862982e-02,4.212823529411763995e-02,4.635450980392157028e-02,9.304588235294117271e-02,9.376549019607843816e-02,1.278133333333333344e-01,1.448180392156862561e-01,7.047725490196077303e-02,7.713882352941175968e-02,7.311137254901960147e-02,9.029882352941176471e-02,9.254588235294117227e-02,6.263529411764705290e-02,9.974039215686274218e-02,5.002501960784313528e-01,5.135172549019608734e-01,5.507929411764705963e-01,5.197156862745098138e-01,4.835607843137255113e-01,1.690733333333333532e-01,1.407796078431372555e-01,1.373631372549019569e-01,7.389490196078431217e-02,7.885529411764705121e-02,1.469968627450980447e-01,1.585129411764705787e-01,1.573819607843137125e-01,1.420694117647058885e-01,1.373372549019607758e-01,1.622576470588235065e-01,1.507450980392156803e-01,1.557450980392156847e-01,1.534980392156862772e-01,1.493164705882352727e-01,1.515862745098039144e-01,1.532599999999999796e-01,1.540933333333333322e-01,1.571439215686274427e-01,1.470992156862744871e-01,1.524572549019607703e-01,1.377094117647058580e-01,1.386023529411764821e-01,1.327839215686274499e-01,9.995647058823528552e-02,9.675725490196077083e-02,6.372156862745097239e-02,1.067211764705882360e-01,3.892988235294117527e-01,4.171094117647059507e-01,4.400529411764705912e-01,4.735650980392157594e-01,4.941368627450980489e-01,4.853498039215686788e-01,4.876556862745098364e-01,5.377427450980392099e-01,5.389615686274509265e-01,5.064690196078431850e-01,2.312937254901960837e-01,1.951239215686274564e-01,1.191529411764705865e-01,1.221886274509803860e-01,1.249117647058823610e-01,1.410129411764705909e-01,1.421305882352941197e-01,6.922666666666665858e-02,6.879843137254902652e-02,2.153372549019608173e-02,2.067058823529411768e-02,2.820823529411764508e-02,2.123607843137254730e-02,3.249568627450980657e-02,2.073098039215686209e-02,1.369843137254901991e-02,1.395843137254901972e-02,1.452392156862745108e-02,1.536509803921568690e-02,1.087803921568627347e-02,1.173411764705882369e-02,1.762784313725490257e-02,1.035803921568627384e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.065490196078431411e-03,1.762784313725490257e-02,1.201686274509803851e-02,1.144352941176470656e-02,1.367568627450980318e-02,2.823803921568627390e-02,3.130352941176470227e-02,2.566980392156862495e-02,2.348313725490195833e-02,2.210705882352941021e-02,2.179372549019607808e-02,2.958352941176470643e-02,5.002392156862744965e-02,4.919058823529411095e-02,4.719568627450979742e-02,9.300117647058822601e-02,1.035274509803921494e-01,1.378878431372548841e-01,1.298819607843137436e-01,9.398901960784313003e-02,8.073019607843137657e-02,8.449529411764705733e-02,9.379607843137255374e-02,8.543294117647058650e-02,9.352000000000000590e-02,1.615901960784313640e-01,5.050113725490196215e-01,5.484650980392157260e-01,5.736925490196078670e-01,5.636454901960784580e-01,4.991623529411764459e-01,2.202447058823529535e-01,1.860792156862745017e-01,1.749011764705882266e-01,1.100921568627450942e-01,6.202509803921568698e-02,1.845996078431372533e-01,1.490341176470588169e-01,1.528584313725490085e-01,1.472482352941176520e-01,1.377988235294117791e-01,1.490725490196078418e-01,1.434835294117647042e-01,1.518615686274509824e-01,1.543921568627451002e-01,1.516023529411764381e-01,1.516023529411764381e-01,1.418168627450980268e-01,1.774619607843137270e-01,1.703066666666666618e-01,1.855192156862745245e-01,1.760172549019607680e-01,1.592070588235294237e-01,1.673478431372548980e-01,1.578607843137254940e-01,1.202329411764705841e-01,1.104403921568627434e-01,8.866941176470588548e-02,1.461270588235294154e-01,4.531882352941176695e-01,4.573635294117647243e-01,4.368109803921568779e-01,4.769584313725490632e-01,4.894858823529412151e-01,5.134047058823529852e-01,4.979854901960784619e-01,5.738874509803921775e-01,5.557066666666666821e-01,5.094482352941176462e-01,2.583466666666666689e-01,2.211368627450980562e-01,1.332207843137254988e-01,1.138054901960784404e-01,1.219960784313725566e-01,1.446894117647058720e-01,1.350454901960784215e-01,8.257490196078431932e-02,4.970274509803920826e-02,2.686117647058823554e-02,2.261215686274509890e-02,2.761215686274509987e-02,1.702392156862744810e-02,2.297803921568627311e-02,1.093843137254901961e-02,1.005254901960784403e-02,1.226196078431372564e-02,1.284235294117647141e-02,1.536509803921568690e-02,1.201686274509803851e-02,1.370627450980392223e-02,1.427960784313725591e-02,1.233019607843137411e-02,3.921568627450980338e-03,2.805490196078431597e-03,3.921568627450980338e-03
3.630980392156862770e-03,1.370627450980392223e-02,8.095294117647058169e-03,1.284235294117647141e-02,1.424117647058823627e-02,3.130352941176470227e-02,3.690666666666667095e-02,2.903294117647058775e-02,2.235921568627451117e-02,2.348313725490195833e-02,2.678588235294117673e-02,3.377999999999999753e-02,5.678078431372549084e-02,5.734627450980391700e-02,5.610941176470588682e-02,8.174941176470587600e-02,9.824470588235294233e-02,1.562176470588235166e-01,1.446745098039215471e-01,1.633509803921568415e-01,1.651682352941176712e-01,1.829423529411764449e-01,9.396313725490196278e-02,1.136933333333333407e-01,3.835603921568627728e-01,4.349898039215686074e-01,6.701486274509803609e-01,6.966200000000000170e-01,6.812917647058823745e-01,6.136858823529411922e-01,5.941631372549019963e-01,4.183196078431373199e-01,3.969972549019608055e-01,3.884313725490196045e-01,4.697325490196078701e-01,4.356968627450980014e-01,6.315607843137255317e-02,8.590901960784314007e-02,7.825999999999999623e-02,7.044745098039215114e-02,7.352784313725489740e-02,7.943568627450980912e-02,8.117686274509804123e-02,8.373647058823530109e-02,7.897450980392156650e-02,7.724823529411764533e-02,7.808156862745098403e-02,7.644470588235294239e-02,2.690207843137255028e-01,3.075788235294117379e-01,4.527921568627451543e-01,4.752290196078431395e-01,4.830572549019608308e-01,4.673411764705882598e-01,4.726545098039215409e-01,4.790427450980392354e-01,4.981584313725490598e-01,3.893756862745098024e-01,4.262756862745097908e-01,6.097392156862745383e-01,6.147549019607843057e-01,5.984321568627450905e-01,8.555345098039216500e-01,8.409509803921568771e-01,6.760654901960784224e-01,6.920670588235293685e-01,6.122501960784314523e-01,5.651223529411765201e-01,5.579831372549020063e-01,4.895572549019607811e-01,4.744270588235294239e-01,2.751568627450980964e-01,2.938411764705882723e-01,2.641545098039215778e-01,1.710137254901960557e-01,1.485670588235293854e-01,1.210870588235293949e-01,1.425592156862744986e-01,5.026823529411764135e-02,5.052901960784313140e-02,5.302196078431372500e-02,3.013411764705882165e-02,3.217450980392157212e-02,1.231450980392156946e-02,1.171137254901960870e-02,1.254470588235294046e-02,1.284235294117647141e-02,1.032745098039215652e-02,8.095294117647058169e-03,6.145882352941176366e-03,3.080392156862744955e-03,5.654901960784313592e-04,0.000000000000000000e+00,2.805490196078431597e-03,2.805490196078431597e-03
3.630980392156862770e-03,1.201686274509803851e-02,1.032745098039215652e-02,1.395843137254901972e-02,1.564000000000000112e-02,3.298509803921568367e-02,3.774000000000000271e-02,3.264901960784313828e-02,2.623529411764705804e-02,2.540196078431372628e-02,3.293176470588235483e-02,3.657764705882352724e-02,5.956352941176470961e-02,5.730078431372549047e-02,6.223254901960784125e-02,9.602117647058822092e-02,8.876549019607843372e-02,1.669196078431372521e-01,1.603756862745097933e-01,1.586023529411764721e-01,1.744321568627451025e-01,1.757274509803921636e-01,1.489984313725490339e-01,1.929721568627451034e-01,4.403329411764706491e-01,5.246266666666666856e-01,7.096227450980393536e-01,6.927898039215687476e-01,6.990415686274510376e-01,6.396517647058823641e-01,6.422909803921569294e-01,4.560729411764706254e-01,4.427956862745098254e-01,4.404839215686275344e-01,5.110796078431373290e-01,5.082835294117648006e-01,1.366235294117646992e-01,1.066113725490196035e-01,1.071329411764705836e-01,1.077203921568627432e-01,1.015439215686274599e-01,8.358000000000000151e-02,9.706392156862744813e-02,1.372109803921568727e-01,1.178333333333333316e-01,9.789019607843138515e-02,1.037839215686274519e-01,1.284678431372549001e-01,3.516031372549019429e-01,3.641509803921568755e-01,5.090211764705881992e-01,5.228043137254901884e-01,5.209607843137256111e-01,5.437023529411764144e-01,5.450941176470588401e-01,5.748235294117647332e-01,5.389925490196078028e-01,4.456843137254902221e-01,4.544894117647058640e-01,6.420686274509804781e-01,6.473741176470587666e-01,6.336250980392156285e-01,8.401768627450980631e-01,8.313078431372549204e-01,6.856513725490196443e-01,7.013490196078432382e-01,6.144023529411765105e-01,5.936250980392157039e-01,5.965698039215686643e-01,5.218211764705882327e-01,5.134047058823529852e-01,3.328129411764706447e-01,3.272019607843137390e-01,2.928341176470588003e-01,1.733184313725490144e-01,1.549082352941176244e-01,1.317568627450980134e-01,1.197407843137254790e-01,7.314039215686274353e-02,6.922666666666665858e-02,6.223254901960784125e-02,3.431568627450980180e-02,2.148823529411764480e-02,8.110196078431372579e-03,1.257450980392156928e-02,1.480666666666666589e-02,1.284235294117647141e-02,1.284235294117647141e-02,1.536509803921568690e-02,1.201686274509803851e-02,4.747058823529411511e-03,1.398823529411764638e-03,0.000000000000000000e+00,3.921568627450980338e-03,0.000000000000000000e+00
